,image_id,class_id,x_min,y_min,x_max,y_max
5725,e04fc8c293aab8b63db7576e123a7d84,0,429.0,250.0,512.0,330.0
5726,e04fc8c293aab8b63db7576e123a7d84,13,507.0,139.0,575.0,171.0
5727,12ede510c82b53705e33fa758ff03131,8,689.0,455.0,748.0,519.0
5728,12ede510c82b53705e33fa758ff03131,11,89.0,620.0,140.0,696.0
5729,12ede510c82b53705e33fa758ff03131,11,741.0,591.0,797.0,662.0
5730,12ede510c82b53705e33fa758ff03131,11,775.0,631.0,789.0,660.0
5731,12ede510c82b53705e33fa758ff03131,11,759.0,622.0,800.0,682.0
5732,12ede510c82b53705e33fa758ff03131,10,741.0,591.0,797.0,662.0
5733,12ede510c82b53705e33fa758ff03131,9,421.0,16.0,516.0,313.0
5734,12ede510c82b53705e33fa758ff03131,7,677.0,445.0,760.0,522.0
5735,12ede510c82b53705e33fa758ff03131,6,677.0,445.0,760.0,522.0
5736,12ede510c82b53705e33fa758ff03131,0,476.0,226.0,565.0,323.0
5737,77411e67a520f43d7e819b9c21a33e2c,0,267.0,205.0,432.0,409.0
5738,77411e67a520f43d7e819b9c21a33e2c,0,352.0,207.0,434.0,302.0
5739,77411e67a520f43d7e819b9c21a33e2c,3,241.0,418.0,548.0,492.0
5740,57036d99900dabe66e5294251e3f56de,10,89.0,713.0,138.0,791.0
5741,57036d99900dabe66e5294251e3f56de,10,737.0,722.0,760.0,805.0
5742,57036d99900dabe66e5294251e3f56de,11,574.0,122.0,659.0,205.0
5743,57036d99900dabe66e5294251e3f56de,11,89.0,713.0,138.0,791.0
5744,57036d99900dabe66e5294251e3f56de,11,737.0,722.0,760.0,805.0
5745,57036d99900dabe66e5294251e3f56de,11,274.0,143.0,370.0,173.0
5746,57036d99900dabe66e5294251e3f56de,13,574.0,122.0,659.0,205.0
5747,57036d99900dabe66e5294251e3f56de,13,254.0,132.0,380.0,248.0
5748,57036d99900dabe66e5294251e3f56de,6,253.0,119.0,368.0,259.0
5749,d1ded9f78544969878049b01149d0dd2,0,350.0,158.0,437.0,258.0
5750,d1ded9f78544969878049b01149d0dd2,10,36.0,443.0,69.0,499.0
5751,d1ded9f78544969878049b01149d0dd2,10,28.0,474.0,120.0,541.0
5752,d1ded9f78544969878049b01149d0dd2,11,36.0,443.0,69.0,499.0
5753,d1ded9f78544969878049b01149d0dd2,11,28.0,474.0,120.0,541.0
5754,d1ded9f78544969878049b01149d0dd2,3,241.0,395.0,534.0,489.0
5755,d93676d54152dd6a7a78cdf2659171d8,6,583.0,574.0,692.0,731.0
5756,d93676d54152dd6a7a78cdf2659171d8,6,575.0,506.0,729.0,747.0
5757,d93676d54152dd6a7a78cdf2659171d8,6,505.0,201.0,644.0,408.0
5758,d93676d54152dd6a7a78cdf2659171d8,7,598.0,519.0,710.0,611.0
5759,d93676d54152dd6a7a78cdf2659171d8,7,575.0,506.0,729.0,747.0
5760,d93676d54152dd6a7a78cdf2659171d8,11,250.0,176.0,346.0,195.0
5761,d93676d54152dd6a7a78cdf2659171d8,11,728.0,718.0,737.0,768.0
5762,d93676d54152dd6a7a78cdf2659171d8,13,538.0,219.0,590.0,292.0
5763,d93676d54152dd6a7a78cdf2659171d8,13,505.0,201.0,644.0,408.0
5764,d93676d54152dd6a7a78cdf2659171d8,4,598.0,519.0,710.0,611.0
5765,d93676d54152dd6a7a78cdf2659171d8,2,717.0,681.0,730.0,753.0
5766,73389cedf5cac39b292141ad966adfcb,0,423.0,196.0,515.0,291.0
5767,73389cedf5cac39b292141ad966adfcb,9,705.0,378.0,753.0,630.0
5768,73389cedf5cac39b292141ad966adfcb,9,615.0,553.0,700.0,676.0
5769,73389cedf5cac39b292141ad966adfcb,9,712.0,559.0,721.0,642.0
5770,73389cedf5cac39b292141ad966adfcb,9,562.0,542.0,692.0,661.0
5771,73389cedf5cac39b292141ad966adfcb,12,450.0,131.0,639.0,254.0
5772,73389cedf5cac39b292141ad966adfcb,10,615.0,553.0,700.0,676.0
5773,73389cedf5cac39b292141ad966adfcb,11,615.0,553.0,700.0,676.0
5774,73389cedf5cac39b292141ad966adfcb,3,288.0,500.0,592.0,632.0
5775,0b22826cc68b8d3177c5be2f4e1ae720,0,483.0,256.0,604.0,412.0
5776,0b22826cc68b8d3177c5be2f4e1ae720,3,354.0,502.0,752.0,623.0
5777,9eb64584567f0c8e31e0dfcedd137aea,0,343.0,232.0,420.0,330.0
5778,9eb64584567f0c8e31e0dfcedd137aea,7,63.0,425.0,211.0,504.0
5779,9eb64584567f0c8e31e0dfcedd137aea,7,470.0,446.0,582.0,490.0
5780,9eb64584567f0c8e31e0dfcedd137aea,13,475.0,439.0,579.0,493.0
5781,9eb64584567f0c8e31e0dfcedd137aea,13,59.0,455.0,210.0,495.0
5782,9eb64584567f0c8e31e0dfcedd137aea,11,129.0,155.0,174.0,203.0
5783,a5a2a3b02ccb9c3145d553d269e4b0b8,0,374.0,189.0,432.0,299.0
5784,a5a2a3b02ccb9c3145d553d269e4b0b8,3,250.0,430.0,550.0,568.0
5785,a5a2a3b02ccb9c3145d553d269e4b0b8,11,254.0,101.0,307.0,123.0
5786,a5a2a3b02ccb9c3145d553d269e4b0b8,11,203.0,98.0,307.0,132.0
5787,4068af795c7cb80fec0883dab82f4fbf,4,391.0,242.0,622.0,507.0
5788,4068af795c7cb80fec0883dab82f4fbf,6,463.0,533.0,657.0,766.0
5789,4068af795c7cb80fec0883dab82f4fbf,7,121.0,422.0,235.0,532.0
5790,4068af795c7cb80fec0883dab82f4fbf,7,394.0,270.0,636.0,511.0
5791,4068af795c7cb80fec0883dab82f4fbf,7,153.0,262.0,265.0,358.0
5792,4068af795c7cb80fec0883dab82f4fbf,7,159.0,655.0,283.0,721.0
5793,4068af795c7cb80fec0883dab82f4fbf,7,184.0,246.0,338.0,368.0
5794,4068af795c7cb80fec0883dab82f4fbf,8,391.0,242.0,622.0,507.0
5795,4068af795c7cb80fec0883dab82f4fbf,8,166.0,659.0,266.0,718.0
5796,4068af795c7cb80fec0883dab82f4fbf,11,133.0,224.0,291.0,321.0
5797,4068af795c7cb80fec0883dab82f4fbf,5,459.0,499.0,655.0,750.0
5798,bedecebc0349e52e9afe5cc8f2e067a0,0,549.0,243.0,630.0,324.0
5799,bedecebc0349e52e9afe5cc8f2e067a0,0,533.0,241.0,633.0,380.0
5800,bedecebc0349e52e9afe5cc8f2e067a0,8,742.0,355.0,782.0,391.0
5801,bedecebc0349e52e9afe5cc8f2e067a0,8,736.0,336.0,798.0,392.0
5802,bedecebc0349e52e9afe5cc8f2e067a0,11,571.0,122.0,688.0,143.0
5803,bedecebc0349e52e9afe5cc8f2e067a0,11,328.0,111.0,448.0,141.0
5804,bedecebc0349e52e9afe5cc8f2e067a0,13,736.0,336.0,798.0,392.0
5805,1283d5ba97663aef3b97ee4f1884e9f9,0,342.0,306.0,468.0,426.0
5806,1283d5ba97663aef3b97ee4f1884e9f9,13,435.0,386.0,561.0,496.0
5807,1283d5ba97663aef3b97ee4f1884e9f9,3,247.0,615.0,548.0,711.0
5808,0eac4cf8618d5e582c336217d0291f25,0,387.0,235.0,486.0,388.0
5809,0eac4cf8618d5e582c336217d0291f25,7,171.0,165.0,280.0,311.0
5810,0eac4cf8618d5e582c336217d0291f25,7,228.0,222.0,318.0,396.0
5811,0eac4cf8618d5e582c336217d0291f25,8,228.0,227.0,323.0,412.0
5812,0eac4cf8618d5e582c336217d0291f25,13,171.0,165.0,280.0,311.0
5813,145691883baff4df3e4863ca6354c44e,5,642.0,67.0,845.0,320.0
5814,145691883baff4df3e4863ca6354c44e,5,254.0,109.0,465.0,405.0
5815,145691883baff4df3e4863ca6354c44e,6,236.0,174.0,450.0,471.0
5816,145691883baff4df3e4863ca6354c44e,6,642.0,109.0,864.0,337.0
5817,145691883baff4df3e4863ca6354c44e,7,642.0,109.0,864.0,337.0
5818,145691883baff4df3e4863ca6354c44e,7,236.0,174.0,450.0,471.0
5819,145691883baff4df3e4863ca6354c44e,11,257.0,73.0,447.0,213.0
5820,145691883baff4df3e4863ca6354c44e,11,633.0,41.0,811.0,89.0
5821,145691883baff4df3e4863ca6354c44e,11,613.0,22.0,839.0,115.0
5822,145691883baff4df3e4863ca6354c44e,13,653.0,68.0,827.0,295.0
5823,145691883baff4df3e4863ca6354c44e,13,260.0,163.0,430.0,343.0
5824,145691883baff4df3e4863ca6354c44e,13,254.0,109.0,465.0,405.0
5825,145691883baff4df3e4863ca6354c44e,0,552.0,183.0,667.0,325.0
5826,145691883baff4df3e4863ca6354c44e,1,283.0,48.0,455.0,190.0
5827,31a2b39d2a73f406dbef13c7cd023eb0,7,605.0,333.0,668.0,489.0
5828,31a2b39d2a73f406dbef13c7cd023eb0,7,646.0,372.0,700.0,460.0
5829,31a2b39d2a73f406dbef13c7cd023eb0,9,568.0,334.0,667.0,460.0
5830,31a2b39d2a73f406dbef13c7cd023eb0,11,376.0,107.0,485.0,142.0
5831,31a2b39d2a73f406dbef13c7cd023eb0,11,611.0,103.0,710.0,131.0
5832,31a2b39d2a73f406dbef13c7cd023eb0,8,605.0,333.0,668.0,489.0
5833,31a2b39d2a73f406dbef13c7cd023eb0,13,786.0,337.0,822.0,405.0
5834,31a2b39d2a73f406dbef13c7cd023eb0,0,553.0,260.0,647.0,343.0
5835,152cc961492edc9e778b6c337f971258,0,256.0,263.0,344.0,358.0
5836,152cc961492edc9e778b6c337f971258,2,184.0,314.0,217.0,356.0
5837,152cc961492edc9e778b6c337f971258,2,300.0,318.0,327.0,340.0
5838,152cc961492edc9e778b6c337f971258,2,192.0,314.0,215.0,340.0
5839,152cc961492edc9e778b6c337f971258,3,152.0,515.0,422.0,611.0
5840,2e6afc683a445f6e88ab4a101618f718,0,544.0,221.0,647.0,333.0
5841,2e6afc683a445f6e88ab4a101618f718,11,556.0,67.0,654.0,148.0
5842,2e6afc683a445f6e88ab4a101618f718,6,688.0,383.0,862.0,572.0
5843,2e6afc683a445f6e88ab4a101618f718,3,387.0,521.0,758.0,612.0
5844,2e6afc683a445f6e88ab4a101618f718,9,523.0,353.0,629.0,513.0
5845,ba68c12f2141bba79d9c29322c2c295a,0,559.0,358.0,700.0,509.0
5846,ba68c12f2141bba79d9c29322c2c295a,8,220.0,881.0,239.0,902.0
5847,ba68c12f2141bba79d9c29322c2c295a,11,351.0,234.0,501.0,266.0
5848,ba68c12f2141bba79d9c29322c2c295a,11,732.0,250.0,773.0,278.0
5849,ba68c12f2141bba79d9c29322c2c295a,2,221.0,879.0,240.0,903.0
5850,ba68c12f2141bba79d9c29322c2c295a,9,216.0,877.0,243.0,904.0
5851,144b76b191aa1e02065903ee1cc3d578,0,382.0,266.0,479.0,388.0
5852,144b76b191aa1e02065903ee1cc3d578,3,251.0,611.0,614.0,727.0
5853,144b76b191aa1e02065903ee1cc3d578,6,63.0,462.0,275.0,768.0
5854,144b76b191aa1e02065903ee1cc3d578,6,517.0,509.0,679.0,782.0
5855,144b76b191aa1e02065903ee1cc3d578,8,514.0,506.0,531.0,522.0
5856,144b76b191aa1e02065903ee1cc3d578,8,207.0,669.0,224.0,685.0
5857,144b76b191aa1e02065903ee1cc3d578,8,158.0,600.0,174.0,615.0
5858,144b76b191aa1e02065903ee1cc3d578,8,504.0,419.0,686.0,783.0
5859,144b76b191aa1e02065903ee1cc3d578,8,651.0,708.0,664.0,725.0
5860,144b76b191aa1e02065903ee1cc3d578,8,607.0,574.0,623.0,588.0
5861,144b76b191aa1e02065903ee1cc3d578,8,88.0,606.0,124.0,646.0
5862,144b76b191aa1e02065903ee1cc3d578,8,524.0,449.0,546.0,469.0
5863,144b76b191aa1e02065903ee1cc3d578,8,652.0,676.0,670.0,693.0
5864,144b76b191aa1e02065903ee1cc3d578,8,45.0,388.0,265.0,756.0
5865,144b76b191aa1e02065903ee1cc3d578,13,517.0,509.0,679.0,782.0
5866,144b76b191aa1e02065903ee1cc3d578,13,63.0,462.0,275.0,768.0
5867,5a8231c748478ef6be5055800a2fce17,0,489.0,222.0,678.0,397.0
5868,5a8231c748478ef6be5055800a2fce17,0,462.0,238.0,716.0,583.0
5869,5a8231c748478ef6be5055800a2fce17,8,473.0,225.0,591.0,345.0
5870,5a8231c748478ef6be5055800a2fce17,8,577.0,352.0,626.0,413.0
5871,5a8231c748478ef6be5055800a2fce17,2,481.0,239.0,658.0,360.0
5872,5a8231c748478ef6be5055800a2fce17,3,432.0,499.0,758.0,614.0
5873,05721adb43ab7c061733568b274c006b,11,387.0,142.0,497.0,172.0
5874,05721adb43ab7c061733568b274c006b,11,157.0,126.0,262.0,147.0
5875,05721adb43ab7c061733568b274c006b,11,366.0,136.0,507.0,234.0
5876,05721adb43ab7c061733568b274c006b,11,183.0,135.0,255.0,148.0
5877,05721adb43ab7c061733568b274c006b,11,370.0,128.0,511.0,177.0
5878,05721adb43ab7c061733568b274c006b,13,413.0,188.0,481.0,252.0
5879,05721adb43ab7c061733568b274c006b,8,535.0,487.0,561.0,515.0
5880,2c892bb46e4187bddce8fe179d7225dc,10,731.0,772.0,797.0,861.0
5881,2c892bb46e4187bddce8fe179d7225dc,11,745.0,769.0,800.0,871.0
5882,1254518b2893f58324e93f375cffbd6c,5,527.0,220.0,666.0,366.0
5883,1254518b2893f58324e93f375cffbd6c,5,153.0,284.0,324.0,592.0
5884,1254518b2893f58324e93f375cffbd6c,5,553.0,254.0,678.0,342.0
5885,1254518b2893f58324e93f375cffbd6c,6,153.0,284.0,324.0,592.0
5886,1254518b2893f58324e93f375cffbd6c,13,553.0,254.0,678.0,342.0
5887,1254518b2893f58324e93f375cffbd6c,13,169.0,249.0,340.0,582.0
5888,1254518b2893f58324e93f375cffbd6c,7,171.0,269.0,301.0,555.0
5889,1254518b2893f58324e93f375cffbd6c,0,415.0,235.0,505.0,330.0
5890,31b94fc39e55c2494665e6a7ffde03b1,11,263.0,133.0,416.0,181.0
5891,31b94fc39e55c2494665e6a7ffde03b1,0,512.0,308.0,596.0,393.0
5892,59a3b8e835e1468ba834b05256198d4b,3,326.0,446.0,622.0,564.0
5893,bbc8cca2bda1c6bc5b66715a12830d78,0,384.0,308.0,484.0,407.0
5894,bbc8cca2bda1c6bc5b66715a12830d78,2,178.0,430.0,224.0,462.0
5895,bbc8cca2bda1c6bc5b66715a12830d78,3,260.0,568.0,610.0,694.0
5896,bbc8cca2bda1c6bc5b66715a12830d78,7,497.0,263.0,559.0,382.0
5897,bbc8cca2bda1c6bc5b66715a12830d78,7,214.0,222.0,297.0,361.0
5898,bbc8cca2bda1c6bc5b66715a12830d78,8,178.0,432.0,223.0,460.0
5899,bbc8cca2bda1c6bc5b66715a12830d78,10,597.0,583.0,681.0,750.0
5900,bbc8cca2bda1c6bc5b66715a12830d78,10,40.0,649.0,99.0,755.0
5901,bbc8cca2bda1c6bc5b66715a12830d78,11,280.0,167.0,348.0,212.0
5902,bbc8cca2bda1c6bc5b66715a12830d78,11,597.0,583.0,681.0,750.0
5903,bbc8cca2bda1c6bc5b66715a12830d78,11,40.0,649.0,99.0,755.0
5904,bbc8cca2bda1c6bc5b66715a12830d78,13,113.0,212.0,297.0,393.0
5905,bbc8cca2bda1c6bc5b66715a12830d78,13,474.0,243.0,600.0,372.0
5906,d2ba8e95f185391a08f009c8e2a9ca12,0,392.0,261.0,480.0,366.0
5907,d2ba8e95f185391a08f009c8e2a9ca12,3,308.0,459.0,616.0,572.0
5908,d2ba8e95f185391a08f009c8e2a9ca12,11,538.0,168.0,585.0,205.0
5909,fa3b6b158acb587e7cfac000b3737a39,0,436.0,240.0,527.0,335.0
5910,fa3b6b158acb587e7cfac000b3737a39,5,511.0,273.0,734.0,700.0
5911,fa3b6b158acb587e7cfac000b3737a39,5,109.0,274.0,344.0,625.0
5912,fa3b6b158acb587e7cfac000b3737a39,13,98.0,297.0,285.0,616.0
5913,fa3b6b158acb587e7cfac000b3737a39,13,566.0,296.0,731.0,643.0
5914,fa3b6b158acb587e7cfac000b3737a39,9,566.0,296.0,731.0,643.0
5915,de4917c51024b4f810868d211e4f4d40,0,426.0,248.0,514.0,356.0
5916,de4917c51024b4f810868d211e4f4d40,9,22.0,418.0,46.0,441.0
5917,9255e7154b30dcddd72f1f5ae6e46470,0,452.0,366.0,566.0,489.0
5918,9255e7154b30dcddd72f1f5ae6e46470,4,255.0,408.0,379.0,570.0
5919,9255e7154b30dcddd72f1f5ae6e46470,4,117.0,240.0,393.0,567.0
5920,9255e7154b30dcddd72f1f5ae6e46470,4,622.0,673.0,769.0,754.0
5921,9255e7154b30dcddd72f1f5ae6e46470,6,636.0,665.0,768.0,751.0
5922,9255e7154b30dcddd72f1f5ae6e46470,6,102.0,181.0,397.0,670.0
5923,9255e7154b30dcddd72f1f5ae6e46470,7,102.0,181.0,397.0,670.0
5924,9255e7154b30dcddd72f1f5ae6e46470,7,118.0,233.0,348.0,457.0
5925,9255e7154b30dcddd72f1f5ae6e46470,10,57.0,758.0,147.0,837.0
5926,9255e7154b30dcddd72f1f5ae6e46470,10,54.0,781.0,104.0,838.0
5927,9255e7154b30dcddd72f1f5ae6e46470,10,51.0,701.0,103.0,863.0
5928,9255e7154b30dcddd72f1f5ae6e46470,11,54.0,781.0,104.0,838.0
5929,9255e7154b30dcddd72f1f5ae6e46470,11,51.0,701.0,103.0,863.0
5930,9255e7154b30dcddd72f1f5ae6e46470,11,57.0,758.0,147.0,837.0
5931,9255e7154b30dcddd72f1f5ae6e46470,11,100.0,180.0,339.0,525.0
5932,9255e7154b30dcddd72f1f5ae6e46470,13,102.0,181.0,397.0,670.0
5933,9255e7154b30dcddd72f1f5ae6e46470,13,96.0,457.0,262.0,508.0
5934,9255e7154b30dcddd72f1f5ae6e46470,3,261.0,719.0,658.0,870.0
5935,b0e76a5226cdee7e8e17b45f117d9ed5,0,396.0,261.0,488.0,391.0
5936,b0e76a5226cdee7e8e17b45f117d9ed5,3,237.0,585.0,602.0,683.0
5937,b0e76a5226cdee7e8e17b45f117d9ed5,7,571.0,475.0,700.0,693.0
5938,b0e76a5226cdee7e8e17b45f117d9ed5,7,99.0,404.0,200.0,691.0
5939,b0e76a5226cdee7e8e17b45f117d9ed5,11,86.0,676.0,109.0,757.0
5940,b0e76a5226cdee7e8e17b45f117d9ed5,10,86.0,676.0,109.0,757.0
5941,7ccfe0e344f6c69cf9198684f1c092b0,0,368.0,264.0,452.0,339.0
5942,7ccfe0e344f6c69cf9198684f1c092b0,3,277.0,512.0,585.0,615.0
5943,7ccfe0e344f6c69cf9198684f1c092b0,3,279.0,473.0,588.0,582.0
5944,0be45114544283beb4f6d371f946e889,0,364.0,200.0,479.0,294.0
5945,0be45114544283beb4f6d371f946e889,3,241.0,426.0,552.0,524.0
5946,0be45114544283beb4f6d371f946e889,3,236.0,406.0,542.0,485.0
5947,0be45114544283beb4f6d371f946e889,11,615.0,432.0,639.0,472.0
5948,0be45114544283beb4f6d371f946e889,10,615.0,432.0,639.0,472.0
5949,0be45114544283beb4f6d371f946e889,13,513.0,376.0,626.0,437.0
5950,5b1670d49882cd6d4718a5bb8616b34f,0,337.0,193.0,481.0,296.0
5951,5b1670d49882cd6d4718a5bb8616b34f,7,554.0,352.0,626.0,406.0
5952,f6349590bcca0313c865a6658b41cde4,0,317.0,175.0,384.0,267.0
5953,f6349590bcca0313c865a6658b41cde4,3,217.0,372.0,543.0,486.0
5954,f6349590bcca0313c865a6658b41cde4,2,355.0,184.0,384.0,228.0
5955,b6c1ab12c31f8330977696c199b0592a,0,322.0,243.0,420.0,357.0
5956,b6c1ab12c31f8330977696c199b0592a,1,98.0,282.0,237.0,381.0
5957,b6c1ab12c31f8330977696c199b0592a,13,522.0,299.0,586.0,332.0
5958,b6c1ab12c31f8330977696c199b0592a,13,98.0,282.0,237.0,381.0
5959,b6c1ab12c31f8330977696c199b0592a,13,132.0,153.0,196.0,226.0
5960,b6c1ab12c31f8330977696c199b0592a,13,116.0,157.0,226.0,305.0
5961,b6c1ab12c31f8330977696c199b0592a,11,24.0,629.0,57.0,666.0
5962,b6c1ab12c31f8330977696c199b0592a,10,24.0,629.0,57.0,666.0
5963,19b90a86dccdc11c785cc955ee22db2f,0,498.0,308.0,572.0,411.0
5964,19b90a86dccdc11c785cc955ee22db2f,5,165.0,557.0,301.0,731.0
5965,19b90a86dccdc11c785cc955ee22db2f,5,118.0,528.0,381.0,822.0
5966,19b90a86dccdc11c785cc955ee22db2f,7,118.0,528.0,381.0,822.0
5967,19b90a86dccdc11c785cc955ee22db2f,13,118.0,528.0,381.0,822.0
5968,d04d4c8e2d4a4338994e37f3eec158ca,3,246.0,489.0,597.0,646.0
5969,d04d4c8e2d4a4338994e37f3eec158ca,8,141.0,470.0,168.0,504.0
5970,d04d4c8e2d4a4338994e37f3eec158ca,10,591.0,638.0,635.0,703.0
5971,d04d4c8e2d4a4338994e37f3eec158ca,10,46.0,646.0,102.0,711.0
5972,d04d4c8e2d4a4338994e37f3eec158ca,11,46.0,646.0,102.0,711.0
5973,d04d4c8e2d4a4338994e37f3eec158ca,11,58.0,670.0,82.0,698.0
5974,d04d4c8e2d4a4338994e37f3eec158ca,11,591.0,638.0,635.0,703.0
5975,d04d4c8e2d4a4338994e37f3eec158ca,11,610.0,670.0,629.0,712.0
5976,d04d4c8e2d4a4338994e37f3eec158ca,9,418.0,292.0,505.0,400.0
5977,3f7f3d2e14e41602ac1f5909ce5e4be0,0,407.0,383.0,500.0,471.0
5978,3f7f3d2e14e41602ac1f5909ce5e4be0,3,278.0,679.0,643.0,847.0
5979,3f7f3d2e14e41602ac1f5909ce5e4be0,11,190.0,225.0,313.0,272.0
5980,3f7f3d2e14e41602ac1f5909ce5e4be0,11,436.0,220.0,577.0,254.0
5981,3f7f3d2e14e41602ac1f5909ce5e4be0,2,407.0,383.0,500.0,471.0
5982,3156b5feb62ed8cfdafef21f1f82a6c1,0,519.0,196.0,614.0,321.0
5983,3156b5feb62ed8cfdafef21f1f82a6c1,8,261.0,335.0,429.0,450.0
5984,3156b5feb62ed8cfdafef21f1f82a6c1,11,750.0,628.0,808.0,707.0
5985,3156b5feb62ed8cfdafef21f1f82a6c1,10,750.0,628.0,808.0,707.0
5986,3156b5feb62ed8cfdafef21f1f82a6c1,3,347.0,514.0,696.0,642.0
5987,3156b5feb62ed8cfdafef21f1f82a6c1,7,261.0,335.0,429.0,450.0
5988,3156b5feb62ed8cfdafef21f1f82a6c1,4,261.0,335.0,429.0,450.0
5989,e2390bb5d4c550b82277f815a8e5fe9b,0,314.0,172.0,385.0,272.0
5990,e2390bb5d4c550b82277f815a8e5fe9b,3,249.0,411.0,541.0,503.0
5991,e2390bb5d4c550b82277f815a8e5fe9b,11,41.0,460.0,83.0,545.0
5992,e2390bb5d4c550b82277f815a8e5fe9b,11,144.0,77.0,198.0,108.0
5993,e2390bb5d4c550b82277f815a8e5fe9b,9,21.0,430.0,260.0,604.0
5994,e2390bb5d4c550b82277f815a8e5fe9b,7,41.0,460.0,83.0,545.0
5995,0d30dc1e0070e7a934f39452e3ad3b83,3,254.0,342.0,540.0,445.0
5996,0d30dc1e0070e7a934f39452e3ad3b83,9,110.0,412.0,480.0,517.0
5997,0d30dc1e0070e7a934f39452e3ad3b83,9,15.0,134.0,102.0,738.0
5998,0d30dc1e0070e7a934f39452e3ad3b83,9,113.0,10.0,312.0,98.0
5999,0d30dc1e0070e7a934f39452e3ad3b83,9,571.0,157.0,682.0,776.0
6000,0d30dc1e0070e7a934f39452e3ad3b83,9,147.0,21.0,591.0,99.0
6001,0d30dc1e0070e7a934f39452e3ad3b83,9,389.0,2.0,624.0,91.0
6002,0d30dc1e0070e7a934f39452e3ad3b83,9,14.0,9.0,678.0,775.0
6003,0d30dc1e0070e7a934f39452e3ad3b83,12,124.0,420.0,516.0,513.0
6004,0d30dc1e0070e7a934f39452e3ad3b83,0,384.0,161.0,443.0,214.0
6005,0d30dc1e0070e7a934f39452e3ad3b83,8,391.0,164.0,443.0,217.0
6006,3df005a70ab162381374fd43655aa145,5,172.0,279.0,432.0,599.0
6007,3df005a70ab162381374fd43655aa145,5,597.0,302.0,808.0,591.0
6008,3df005a70ab162381374fd43655aa145,6,239.0,273.0,449.0,570.0
6009,3df005a70ab162381374fd43655aa145,6,597.0,302.0,808.0,591.0
6010,69afc1cd6a3209dfc08651a43e7628fd,0,323.0,216.0,414.0,328.0
6011,69afc1cd6a3209dfc08651a43e7628fd,11,384.0,96.0,462.0,115.0
6012,69afc1cd6a3209dfc08651a43e7628fd,11,174.0,102.0,249.0,123.0
6013,fda942e02952bbbe30fb7525fdf408ea,0,356.0,264.0,462.0,364.0
6014,fda942e02952bbbe30fb7525fdf408ea,3,220.0,436.0,598.0,597.0
6015,c2bdc729e1623c6c142d9f4e6ed48418,0,380.0,218.0,455.0,291.0
6016,c2bdc729e1623c6c142d9f4e6ed48418,11,164.0,144.0,317.0,168.0
6017,2534b21e1fcdf7748a07109999952840,0,426.0,269.0,555.0,435.0
6018,2534b21e1fcdf7748a07109999952840,7,470.0,136.0,621.0,280.0
6019,2534b21e1fcdf7748a07109999952840,7,256.0,98.0,390.0,269.0
6020,2534b21e1fcdf7748a07109999952840,7,656.0,706.0,683.0,730.0
6021,2534b21e1fcdf7748a07109999952840,11,214.0,126.0,394.0,213.0
6022,2534b21e1fcdf7748a07109999952840,13,613.0,236.0,665.0,315.0
6023,2534b21e1fcdf7748a07109999952840,13,553.0,266.0,592.0,310.0
6024,2534b21e1fcdf7748a07109999952840,13,237.0,180.0,342.0,348.0
6025,2534b21e1fcdf7748a07109999952840,13,263.0,170.0,330.0,276.0
6026,2534b21e1fcdf7748a07109999952840,13,651.0,286.0,682.0,314.0
6027,2534b21e1fcdf7748a07109999952840,8,659.0,702.0,683.0,730.0
6028,5bac140ce817cf691563067d70952e95,0,453.0,356.0,527.0,446.0
6029,5bac140ce817cf691563067d70952e95,3,306.0,532.0,655.0,664.0
6030,5bac140ce817cf691563067d70952e95,11,278.0,241.0,353.0,256.0
6031,90a27c3ac3327ddb800b2ae9bcc27ac6,0,414.0,275.0,522.0,374.0
6032,90a27c3ac3327ddb800b2ae9bcc27ac6,3,302.0,596.0,668.0,739.0
6033,90a27c3ac3327ddb800b2ae9bcc27ac6,9,301.0,381.0,497.0,770.0
6034,90a27c3ac3327ddb800b2ae9bcc27ac6,9,315.0,489.0,530.0,896.0
6035,90a27c3ac3327ddb800b2ae9bcc27ac6,11,569.0,163.0,635.0,208.0
6036,ea18aab66eff5e0e540553178f9cad4d,0,329.0,237.0,403.0,331.0
6037,ea18aab66eff5e0e540553178f9cad4d,0,335.0,236.0,399.0,291.0
6038,ea18aab66eff5e0e540553178f9cad4d,10,49.0,618.0,96.0,669.0
6039,ea18aab66eff5e0e540553178f9cad4d,10,417.0,344.0,582.0,612.0
6040,ea18aab66eff5e0e540553178f9cad4d,11,56.0,602.0,100.0,686.0
6041,ea18aab66eff5e0e540553178f9cad4d,11,170.0,126.0,236.0,156.0
6042,ea18aab66eff5e0e540553178f9cad4d,13,170.0,157.0,255.0,293.0
6043,ea18aab66eff5e0e540553178f9cad4d,13,143.0,157.0,237.0,252.0
6044,228d41a874a5536d83b62b9161da1d61,0,373.0,223.0,454.0,340.0
6045,228d41a874a5536d83b62b9161da1d61,3,279.0,435.0,584.0,559.0
6046,228d41a874a5536d83b62b9161da1d61,11,438.0,99.0,560.0,173.0
6047,228d41a874a5536d83b62b9161da1d61,11,184.0,103.0,258.0,153.0
6048,c4e6dda386e88a2c9164f19024359f45,0,491.0,178.0,563.0,252.0
6049,c4e6dda386e88a2c9164f19024359f45,0,472.0,171.0,561.0,302.0
6050,c4e6dda386e88a2c9164f19024359f45,3,363.0,441.0,639.0,558.0
6051,96fb81c205dcedda4f036353e4f18cdb,0,369.0,262.0,453.0,352.0
